id,message_text,url,url_category,mentioned_brand,domain_owner,semantic_match,overseas_sender,pii_request,label,data_origin,annotation_note
229,[NH농협카드] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.open.kakao.com/main,messenger,NH농협카드,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
230,[하나카드] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-49.example/r/0049,shortener,하나카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
231,[KB국민은행] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-kb-50.example/check,unknown,KB국민은행,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
232,컬리 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-51.example/check,unknown,컬리,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
233,[KB국민카드] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.open.kakao.com/mypage,messenger,KB국민카드,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
234,[쿠팡] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-53.example/r/0053,shortener,쿠팡,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
235,[로젠택배] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-54.example/check,unknown,로젠택배,unknown,True,True,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
236,SSG.COM 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-ssg-com-55.example/check,unknown,SSG.COM,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
237,[쿠팡] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.open.kakao.com/notice,messenger,쿠팡,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
238,[삼성카드] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-57.example/r/0057,shortener,삼성카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
239,[11번가] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-11-58.example/check,unknown,11번가,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
240,롯데택배 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-59.example/check,unknown,롯데택배,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
241,[경찰청] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.open.kakao.com/event,messenger,경찰청,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
242,[국민연금공단] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-61.example/r/0061,shortener,국민연금공단,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
243,[롯데ON] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-on-62.example/check,unknown,롯데ON,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
244,KB국민카드 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-kb-63.example/check,unknown,KB국민카드,unknown,False,True,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
245,[CJ대한통운] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.open.kakao.com/service,messenger,CJ대한통운,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
246,[토스뱅크] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-65.example/r/0065,shortener,토스뱅크,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
247,[KB국민카드] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-kb-66.example/check,unknown,KB국민카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
248,경찰청 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-67.example/check,unknown,경찰청,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
249,[국세청] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.open.kakao.com/guide,messenger,국세청,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
250,[IBK기업은행] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-69.example/r/0069,shortener,IBK기업은행,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
251,[쿠팡] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-70.example/check,unknown,쿠팡,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
252,삼성카드 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-71.example/check,unknown,삼성카드,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
253,[KB국민카드] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.pf.kakao.com/customer,messenger,KB국민카드,Kakao,False,True,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
254,[11번가] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-73.example/r/0073,shortener,11번가,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
255,[정부24] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-24-74.example/check,unknown,정부24,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
256,G마켓 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-g-75.example/check,unknown,G마켓,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
257,[BC카드] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.pf.kakao.com/main,messenger,BC카드,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
258,[롯데카드] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-77.example/r/0077,shortener,롯데카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
259,[삼성카드] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-78.example/check,unknown,삼성카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
260,국민건강보험 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-79.example/check,unknown,국민건강보험,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
261,[하나카드] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.pf.kakao.com/mypage,messenger,하나카드,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
262,[국민건강보험] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-81.example/r/0081,shortener,국민건강보험,unknown,True,True,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
263,[삼성카드] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-82.example/check,unknown,삼성카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
264,로젠택배 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-83.example/check,unknown,로젠택배,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
265,[현대카드] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.pf.kakao.com/notice,messenger,현대카드,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
266,[CJ대한통운] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-85.example/r/0085,shortener,CJ대한통운,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
267,[신한은행] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-86.example/check,unknown,신한은행,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
268,IBK기업은행 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-ibk-87.example/check,unknown,IBK기업은행,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
269,[네이버쇼핑] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.pf.kakao.com/event,messenger,네이버쇼핑,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
270,[NH농협은행] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-89.example/r/0089,shortener,NH농협은행,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
271,[국민연금공단] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-90.example/check,unknown,국민연금공단,unknown,True,True,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
272,G마켓 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-g-91.example/check,unknown,G마켓,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
273,[롯데ON] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.line.me/service,messenger,롯데ON,LY Corporation,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
274,[현대카드] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-93.example/r/0093,shortener,현대카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
275,[국민연금공단] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-94.example/check,unknown,국민연금공단,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
276,병무청 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-95.example/check,unknown,병무청,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
277,[삼성카드] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.line.me/guide,messenger,삼성카드,LY Corporation,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
278,[옥션] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-97.example/r/0097,shortener,옥션,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
279,[정부24] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-24-98.example/check,unknown,정부24,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
280,NH농협카드 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-nh-99.example/check,unknown,NH농협카드,unknown,False,True,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
281,[국세청] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.pf.kakao.com/customer,messenger,국세청,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
282,[삼성카드] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-101.example/r/0101,shortener,삼성카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
283,[KB국민카드] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-kb-102.example/check,unknown,KB국민카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
284,토스뱅크 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-103.example/check,unknown,토스뱅크,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
285,[카카오뱅크] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.pf.kakao.com/main,messenger,카카오뱅크,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
286,[국민건강보험] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-105.example/r/0105,shortener,국민건강보험,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
287,[SSG.COM] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-ssg-com-106.example/check,unknown,SSG.COM,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
288,롯데ON 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-on-107.example/check,unknown,롯데ON,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
289,[경찰청] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.open.kakao.com/mypage,messenger,경찰청,Kakao,False,True,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
290,[KB국민카드] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-109.example/r/0109,shortener,KB국민카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
291,[하나카드] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-110.example/check,unknown,하나카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
292,네이버쇼핑 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-111.example/check,unknown,네이버쇼핑,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
293,[NH농협은행] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.pf.kakao.com/notice,messenger,NH농협은행,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
294,[신한카드] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-113.example/r/0113,shortener,신한카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
295,[삼성카드] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-114.example/check,unknown,삼성카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
296,롯데택배 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-brand-115.example/check,unknown,롯데택배,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
297,[NH농협은행] 상담 담당자가 메신저로 안내드립니다. 링크의 소유 기관을 확인하세요.,https://www.pf.kakao.com/event,messenger,NH농협은행,Kakao,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
298,[롯데ON] 이벤트/배송 안내입니다. 단축 링크에서 내용을 확인하세요.,https://short-link-117.example/r/0117,shortener,롯데ON,unknown,True,True,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
299,[신한카드] 안내 메시지입니다. 링크를 열기 전 발신자와 도메인을 확인하세요.,https://notice-brand-118.example/check,unknown,신한카드,unknown,True,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
300,KB국민카드 관련 고객 안내입니다. 외부 페이지에서 상세 내용을 확인할 수 있습니다.,https://notice-kb-119.example/check,unknown,KB국민카드,unknown,False,False,False,CAUTION,synthetic,추가 확인이 필요한 패턴: 메신저/단축/미확인 도메인 또는 브랜드-도메인 불일치.
301,IBK기업은행 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://ibk-verify-0.example/login,phishing,IBK기업은행,unknown,False,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
302,"[11번가] 해외결제 50,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://11-verify-1.example/login,phishing,11번가,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
303,[경찰청] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-2.example/login,phishing,경찰청,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
304,[KB국민은행] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://kb-verify-3.example/login,phishing,KB국민은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
305,[G마켓] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://g-verify-4.example/login,phishing,G마켓,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
306,[한진택배] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-5.example/install,malware,한진택배,unknown,False,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
307,국민연금공단 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-6.example/login,phishing,국민연금공단,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
308,"[신한카드] 해외결제 89,700원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-7.example/login,phishing,신한카드,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
309,[쿠팡] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-8.example/login,phishing,쿠팡,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
310,[신한은행] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-9.example/login,phishing,신한은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
311,[NAVER] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://naver-verify-10.example/login,phishing,NAVER,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
312,[SSG.COM] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-ssg-com-11.example/install,malware,SSG.COM,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
313,우리카드 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-12.example/login,phishing,우리카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
314,"[경찰청] 해외결제 50,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-13.example/login,phishing,경찰청,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
315,[쿠팡] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-14.example/login,phishing,쿠팡,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
316,[신한은행] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-15.example/login,phishing,신한은행,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
317,[KB국민카드] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://kb-verify-16.example/login,phishing,KB국민카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
318,[대한민국 정책브리핑] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-17.example/install,malware,대한민국 정책브리핑,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
319,정부24 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://24-verify-18.example/login,phishing,정부24,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
320,"[롯데ON] 해외결제 89,700원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://on-verify-19.example/login,phishing,롯데ON,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
321,[국민건강보험] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-20.example/login,phishing,국민건강보험,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
322,[우리은행] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-21.example/login,phishing,우리은행,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
323,[NAVER] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://naver-verify-22.example/login,phishing,NAVER,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
324,[하나카드] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-23.example/install,malware,하나카드,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
325,경찰청 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-24.example/login,phishing,경찰청,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
326,"[경찰청] 해외결제 89,700원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-25.example/login,phishing,경찰청,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
327,[삼성카드] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-26.example/login,phishing,삼성카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
328,[현대카드] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-27.example/login,phishing,현대카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
329,[하나카드] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://brand-verify-28.example/login,phishing,하나카드,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
330,[롯데카드] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-29.example/install,malware,롯데카드,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
