id,text,issuer,label,source,reviewed,collected_at,category,source_family,origin,review_method,retrieved_at,split,generator_seed,seed_fingerprint,template_key
financial-syn-0114,"[Web발신] 롯데카드 온라인승인 06** 03/12 17:07 721,700원 대중교통",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,5315283320792811953,49c3ae04c86a09b17e152d0d7b1aa82681bd40acf20052399887d13e731c46ca,online_approval
financial-syn-0115,"[Web발신] [NH농협카드] 후불교통 이용금액 624,200원 처리 완료 01/11",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,6837219954770190897,5ee2af52df4a2231722df4fe371209417f68aceffd4e4f139ebb599e32c57941,transit_payment
financial-syn-0116,"[Web발신] [KB국민카드] 주유소 822,000원 매출취소가 처리되었습니다. 04/13 21:16",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,380891503195197794,054932cdd9ea1162415680a5990b0584660de23f1753f12914e92c4d3d606d2f,sale_cancelled
financial-syn-0117,"NH농협카드 승인 06** 04/10 00:51 165,800원 12개월 할부 온라인서점 이용내역 https://card.nonghyup.com/",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,11556541148637125277,a06114f20cb35a9d92bbf12faf6335002ae783e0765c0e5d0f28caaf7dc6fe75,installment_approval
financial-syn-0118,현대카드 해외승인 45** 09/12 20:27 US$528.80 해외가맹점,현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,6189742021613743686,55e66192f1986e46d608a40902371d2ca7c14bde0a01bc3222b410738a53d1e9,overseas_approval
financial-syn-0119,"[NH농협카드] 후불교통 이용금액 793,000원 처리 완료 03/14",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,13132377891155210529,b63f941d1a7ff121fe9c0fce7dc0eff9db9841808d21e9aa02e3979d5ec4221b,transit_payment
financial-syn-0120,"하나카드 온라인승인 19** 04/16 13:21 645,300원 온라인서점",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,15204911363674577749,d302b253811f9b55e8578ecdd0fdb42ed7880605cb81788034a326e4c264f3d0,online_approval
financial-syn-0121,"[NH농협카드] 약국 518,900원 매출취소가 처리되었습니다. 07/03 05:07 이용내역 https://card.nonghyup.com/",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,18271682378554734459,fd920e50d684f77b8646dc2c9781a3c0876d81dec1c9de585c10333f149b03e4,sale_cancelled
financial-syn-0122,"하나카드 승인 78** 01/18 23:12 612,000원 10개월 할부 주유소",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,2880301200836426179,27f8e2ae81fc79c3e3469534d584d3e9bdbb5019c9b3534cdb0396c09f7b3200,installment_approval
financial-syn-0123,롯데카드 해외승인 13** 11/14 15:17 US$221.15 해외가맹점,롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,6510476945278230875,5a59dc49a9ade15bfcd8a2a580a0e8550d67e28e60335d3699758cd39a895183,overseas_approval
financial-syn-0124,"[BC카드] 카드 결제대금 692,600원 입금 처리가 완료되었습니다. 03/12 01:00",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,17272819258016370112,efb561998f978dc0e0aa17158ad51e9b1c282a3ef202a15c6cbf30a77a75a97c,payment_deposit_completed
financial-syn-0125,"[Web발신] [현대카드] 07/09 07:08 59** 약국 체크카드출금 372,700원 잔액 2,172,700원",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,18082900962507265860,faf35e9e3ad09744672cd52cf2bfd8c6c91ead8c6d6c93b96775b750ea36cc74,check_withdrawal
financial-syn-0126,"[하나카드]-승인 88** 09/24 01:25 843,200원 온라인쇼핑 누적 3,421,000원",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,7118702260479487303,62cab5fd49a66d4780ec511ff21065978319a1ec8d94315fefd8592caffffcad,approval_with_total
financial-syn-0127,"[Web발신] 현대카드 27** 승인취소 11/26 07:32 294,400원 편의점 취소 완료 이용내역 https://www.hyundaicard.com/",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,2187644986750045194,1e5c138659e68c0a298cb966b12d4a32314db6a9b87957f1cda0b3b1bff80e85,approval_cancelled
financial-syn-0128,"[Web발신] BC카드 07** 승인 09/16 10:07 662,700원 동네마트 일시불",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,7053981161835859636,61e4c67e3b860eb4c8f3afe3adf1e365d5a07c4b5c29a9705229232de1892b16,domestic_approval
financial-syn-0129,"[BC카드] 후불교통 이용금액 610,400원 처리 완료 02/08",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,16109351678479089946,df8fea002596c11abc1d6edf158cc757fdc07db8c6c657c138f17e8ac691535a,transit_payment
financial-syn-0130,"[Web발신] [롯데카드] 후불교통 이용금액 492,800원 처리 완료 02/15",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,15134142815030806547,d20746b4c5f108135987c1e237af2e36c0a3c59a37534d0ced6192038abc4086,transit_payment
financial-syn-0131,"[Web발신] [하나카드] 후불교통 이용금액 4,400원 처리 완료 09/13",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,895212449346988567,0c6c6efac9d5aa17870f792806a022a36f55d4da6ca7e8c236415ec249925d0c,transit_payment
financial-syn-0132,[Web발신] 현대카드 해외승인 21** 04/22 07:32 US$725.25 해외가맹점,현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,11592841459224873774,a0e20be2ba850b2eec2d1429e6249fbe80a40981e925ecf5f961ba4bdde0fc5b,overseas_approval
financial-syn-0133,[Web발신] 롯데카드 해외승인 25** 03/25 03:10 US$812.48 해외가맹점,롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,11451507064468320779,9eebed00a082b20b341f635a8d5cda3d100aadff9c1c87222782c28e4a782710,overseas_approval
financial-syn-0134,"[Web발신] 하나카드 35** 승인 07/13 00:25 317,900원 약국 일시불",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,8594644955234985865,7746500ce7626789d25fb6d9e68474a73ddd913899b6fa41d58587d09f5c2f28,domestic_approval
financial-syn-0135,"[Web발신] NH농협카드 20** 승인 07/24 11:22 225,100원 생활용품점 일시불",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,1385397891420912651,1339ec0ac6b7fc0b94c43b63c0e487fc9166a4ad90709a7d858bfd021c7a6b54,domestic_approval
financial-syn-0136,"[Web발신] [KB국민카드] 카드 결제대금 549,300원 입금 처리가 완료되었습니다. 05/22 01:02",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,17412722261030276774,f1a66aa3cd3f0ea69eb995b254d62058993f1a70a8090aa19dc7bffe05d0621f,payment_deposit_completed
financial-syn-0137,"[Web발신] NH농협카드 40** 승인거절 05/04 14:47 259,900원 주유소",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,11022166500535561533,98f69a08c7a1ed3d7e236402ad34616c455c0f667bc0e99388fd9f51c11d46ce,approval_declined
financial-syn-0138,"BC카드 온라인승인 76** 05/04 19:11 761,900원 커피전문점",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,11211154833023348296,9b9605ebe042ae4888b41077871045f0b47a8720ac78f8074e70bf3e556929da,online_approval
financial-syn-0139,"[Web발신] [현대카드]-승인 21** 04/15 09:02 695,200원 온라인쇼핑 누적 1,178,400원",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,18200440487628679398,fc94f43184bea8e6bc760522771279ba67986744ce567a27f321af2564bdc0ff,approval_with_total
financial-syn-0140,"[Web발신] 하나카드 26** 승인취소 09/07 02:49 168,400원 생활용품점 취소 완료",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,10952022273678311275,97fd663b4ac2ff6b03e4b5846c10887e54ac9fb88fd333202252d00f60f78883,approval_cancelled
financial-syn-0141,"[Web발신] [현대카드] 주유소 666,600원 매출취소가 처리되었습니다. 11/13 09:17",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,9635986586426161344,85b9e6bf285c38c052676f69865d366ec0143471963ba23456589a7d701cac88,sale_cancelled
financial-syn-0142,"NH농협카드 00** 승인 06/07 02:04 219,500원 온라인쇼핑 일시불",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,6147352806683591451,554fc8cebf60431bb21b0cbab65194cea9fa53edfd5a8c7f94381831e6b02942,domestic_approval
financial-syn-0143,"[Web발신] [하나카드] 12/28 15:01 36** 주유소 체크카드출금 622,100원 잔액 1,169,800원",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,13125227250124147909,b6262ca4bfed4cc5f4963b914d1d5ac9585302f0d2e23fdadb4286b4e889396c,check_withdrawal
financial-syn-0144,"[Web발신] [현대카드]-승인 58** 03/24 12:34 544,300원 주유소 누적 3,400,200원",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,15113839820407033182,d1bf253d7783cd5ea585c7aa74fbbbd4e3db7128fc5ce95163a471f668b184de,approval_with_total
financial-syn-0145,"[Web발신] [BC카드] 음식점 400,400원 매출취소가 처리되었습니다. 01/15 15:40",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,14149698107440421548,c45dd375dd00daac58aa4546149804596186708432ed8d020bd32d018ada3152,sale_cancelled
financial-syn-0146,"[KB국민카드] 후불교통 이용금액 301,000원 처리 완료 02/07",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,15668422148448054056,d9716aeddd1beb2850897b1900b6fc749b3cb6c18bcb018763bfba8e815b8012,transit_payment
financial-syn-0147,"[Web발신] 롯데카드 41** 승인 02/18 01:56 541,300원 통신요금 일시불",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,16881201014705633957,ea4612e1e77e3aa5cccafbba5ec8659b76abf81821af434440d50e6a01a5ac4d,domestic_approval
financial-syn-0148,"KB국민카드 온라인승인 26** 05/11 22:43 384,700원 온라인서점",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,1871284075400388422,19f822f3bc15df46446e27992dc087ea3a0103373a519519bfd34f540ebb30c0,online_approval
financial-syn-0149,"[Web발신] [BC카드] 02/25 08:30 46** 커피전문점 체크카드출금 213,600원 잔액 840,500원",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,13585166178237377512,bc8834a96c7d6be8eeb016c458d6ea60969853e3ff3a9368119a5cc0fe38ac40,check_withdrawal
financial-syn-0150,하나카드 해외승인 88** 09/12 15:28 US$284.61 해외가맹점,하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,6227133353488383583,566b38cacfa97e5f6b484cc8b17fad649cec6b87b85dc2c95ff1891229ef6a16,overseas_approval
financial-syn-0151,"KB국민카드 61** 승인거절 06/16 12:53 288,000원 음식점",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,18278818490065726508,fdab68924635ac2c87aa264257c806a0130308414960f33c510e53c04f7165eb,approval_declined
financial-syn-0152,"[Web발신] 현대카드 온라인승인 24** 06/21 21:20 873,600원 주유소 이용내역 https://www.hyundaicard.com/",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,7030094191091172,0018f9d55aff5de49bc300341218bbd6664cd130567af35e321b4286fdcf4673,online_approval
financial-syn-0153,"[현대카드] 후불교통 이용금액 634,900원 처리 완료 10/04 이용내역 https://www.hyundaicard.com/",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,8460694253443563486,756a6c98c9b13fdedad1538b1d16a5abbfe4111f4605117f959a92515783dd0f,transit_payment
financial-syn-0154,"[Web발신] 하나카드 온라인승인 66** 11/02 08:53 726,700원 통신요금",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,3638591807741736013,327edff89717b44ded9031861be78c75b9f65b8d1c889d04df54a106babde30e,online_approval
financial-syn-0155,"[BC카드]-승인 03** 04/26 03:14 1,100원 음식점 누적 600,000원",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,10084975977347288362,8bf508380a220d2a74ab56b0c8ea27a6bb191b7aeb5e645dba2c97f06f9a7775,approval_with_total
financial-syn-0156,"[Web발신] 하나카드 30** 승인 07/28 06:11 894,800원 음식점 일시불",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,5190260663119976425,48078292ecf317e9734e038ca3ffeb34bc95a27f48b2e4a7afb83119b1ca0a43,domestic_approval
financial-syn-0157,"[롯데카드] 정기결제 승인 02/21 09:17 842,600원 약국",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,4792103109409265405,4280f8636b6256fddee8ae4814f05963574dae06148ae02857560607825507cb,recurring_approval
financial-syn-0158,"[Web발신] 하나카드 승인 59** 12/24 12:31 161,200원 2개월 할부 온라인쇼핑",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,3319133100711049123,2e0fedf8361f77a3c307e5c2e8f9266dea5179b1b53e31949cdb9288826b6ba8,installment_approval
financial-syn-0159,[Web발신] NH농협카드 해외승인 42** 08/08 07:25 US$194.19 해외가맹점,NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,4291632278338209297,3b8ef0d1b0f3061196eb6bca1969cd2a7deb36bd84d25802ad89a3141e5a3987,overseas_approval
financial-syn-0160,"[Web발신] [하나카드] 카드 결제대금 792,900원 입금 처리가 완료되었습니다. 10/16 10:44",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,15022992764099594797,d07c6452df6b8a2d8c0df65222d758630f88de85be791b28cdc26d78dca5cdd9,payment_deposit_completed
financial-syn-0161,"[Web발신] [현대카드] 카드 결제대금 199,900원 입금 처리가 완료되었습니다. 02/17 20:13",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,10865540791904423460,96ca27c839face248cb2017c04c61fd77c0310f8c87008518095f23d8777a258,payment_deposit_completed
financial-syn-0162,"[Web발신] [KB국민카드] 정기결제 승인 06/09 12:00 164,500원 음식점",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,9373469052240701906,82154070b3eca9d21b391b4ee3007b56b4ef8fdaabbc8b9f7390d12bd47fc9e7,recurring_approval
financial-syn-0163,"[롯데카드] 정기결제 승인 06/14 23:42 477,800원 약국",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,1852493040878710949,19b5609b127570a5447a94b3317d603fbefb2a53adb93e88be5c365bc441aaeb,recurring_approval
financial-syn-0164,"[KB국민카드] 보험료 694,400원 매출취소가 처리되었습니다. 07/05 01:18",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,17490141225928527722,f2b976c73ae28f6a82151f2533244581c40d48fa0d835015ed1bdda3b6b8810c,sale_cancelled
financial-syn-0165,"[Web발신] 하나카드 27** 승인거절 08/12 03:06 718,600원 생활용품점",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,5588896240116450211,4d8fbf84e6a843a32e6ffeeb780961fd749affbcc949278a2c8cf1632c26065b,approval_declined
financial-syn-0166,"[Web발신] NH농협카드 16** 승인 08/23 00:23 850,000원 음식점 일시불",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,809526660399645483,0b3c04356554432b9e8a40eafe817020e4a7e504f034ab772ec2110047425422,domestic_approval
financial-syn-0167,"[Web발신] [롯데카드] 정기결제 승인 04/03 21:09 52,700원 온라인쇼핑",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,9740827054990203245,872e5e98ef34996dd93076f771c6d4aa3301e135550f8f7cf2ec8fd124336274,recurring_approval
financial-syn-0168,"[현대카드]-승인 65** 08/24 10:25 553,100원 온라인서점 누적 1,085,000원",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,2242962532407602454,1f209a8a1caa6d165ccbec2be63fe3039b351308fcdefe04d55c0515f068cc9c,approval_with_total
financial-syn-0169,"[Web발신] [BC카드] 후불교통 이용금액 617,500원 처리 완료 11/24",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,18214993584492026674,fcc8a8286daa9b32eada51f206a1fed47f9edfe508b07111adc6abc1ad1eb02c,transit_payment
financial-syn-0170,"[Web발신] 하나카드 83** 승인거절 11/27 13:11 641,300원 주유소",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,13626837698695115323,bd1c40b05a9fb23b3ff57f0575703e8acfe2f7e88507c9e15c38951b6e17fd81,approval_declined
